,task_id,worker_id,real_answers,label_task,prob_task,prob_worker,label_worker,prob_answer,worker_answers,match
199,task_WX2,ydABU,heart,easy_task,0.8500000000000001,0.84,good_worker,0.8740000000000001,heart,1
200,task_WX2,cXXaN,heart,easy_task,0.8500000000000001,0.9900000000000002,good_worker,0.8515,heart,1
201,task_WX2,EXN7W,heart,easy_task,0.8500000000000001,0.85,good_worker,0.8725,heart,1
202,task_WX2,ixEF8,heart,easy_task,0.8500000000000001,0.9800000000000002,good_worker,0.8530000000000001,heart,1
203,task_WX2,xbNWA,heart,easy_task,0.8500000000000001,0.8900000000000005,good_worker,0.8665,heart,1
204,task_WX2,TbL4U,heart,easy_task,0.8500000000000001,0.9000000000000002,good_worker,0.865,heart,1
205,task_WX2,Bpea7,heart,easy_task,0.8500000000000001,0.9500000000000002,good_worker,0.8575,heart,1
206,task_WX2,bUvzX,heart,easy_task,0.8500000000000001,0.9400000000000002,good_worker,0.8590000000000001,heart,1
207,task_X6R,cXXaN,brain,easy_task,0.8300000000000001,0.9900000000000002,good_worker,0.8317,heart,0
208,task_X6R,X4KtA,brain,easy_task,0.8300000000000001,0.94,good_worker,0.8402000000000001,heart,0
209,task_X6R,Bpea7,brain,easy_task,0.8300000000000001,0.9500000000000002,good_worker,0.8385,liver,0
210,task_X6R,XXoBg,brain,easy_task,0.8300000000000001,0.8900000000000003,good_worker,0.8487,heart,0
211,task_X6R,EXN7W,brain,easy_task,0.8300000000000001,0.85,good_worker,0.8555,lung,0
212,task_X6R,cmGxv,brain,easy_task,0.8300000000000001,0.9000000000000002,good_worker,0.847,heart,0
213,task_X6R,EQ3gR,brain,easy_task,0.8300000000000001,0.9700000000000004,good_worker,0.8351,heart,0
214,task_X6R,xbNWA,brain,easy_task,0.8300000000000001,0.8900000000000005,good_worker,0.8487,heart,0
215,task_X6R,bUvzX,brain,easy_task,0.8300000000000001,0.9400000000000002,good_worker,0.8402000000000001,heart,0
216,task_gZZ,JQtWi,lung,easy_task,0.8600000000000001,0.9100000000000001,good_worker,0.8726,heart,0
217,task_gZZ,ixEF8,lung,easy_task,0.8600000000000001,0.9800000000000002,good_worker,0.8628,brain,0
218,task_gZZ,e5fjL,lung,easy_task,0.8600000000000001,0.8600000000000002,good_worker,0.8796,heart,0
219,task_gZZ,TbL4U,lung,easy_task,0.8600000000000001,0.9000000000000002,good_worker,0.8740000000000001,heart,0
220,task_gZZ,puNxr,lung,easy_task,0.8600000000000001,0.8600000000000002,good_worker,0.8796,heart,0
221,task_gZZ,X4KtA,lung,easy_task,0.8600000000000001,0.94,good_worker,0.8684000000000001,heart,0
222,task_gZZ,QojUY,lung,easy_task,0.8600000000000001,0.9600000000000003,good_worker,0.8656,heart,0
223,task_gZZ,cmGxv,lung,easy_task,0.8600000000000001,0.9000000000000002,good_worker,0.8740000000000001,heart,0
224,task_gZZ,XXoBg,lung,easy_task,0.8600000000000001,0.8900000000000003,good_worker,0.8754000000000001,heart,0
225,task_Pct,xbNWA,blood,easy_task,0.76,0.8900000000000005,good_worker,0.7863999999999999,liver,0
226,task_Pct,JQtWi,blood,easy_task,0.76,0.9100000000000001,good_worker,0.7816,heart,0
227,task_Pct,XXoBg,blood,easy_task,0.76,0.8900000000000003,good_worker,0.7864,heart,0
228,task_Pct,cmGxv,blood,easy_task,0.76,0.9000000000000002,good_worker,0.7839999999999999,heart,0
229,task_Pct,EXN7W,blood,easy_task,0.76,0.85,good_worker,0.796,lung,0
230,task_Pct,TbL4U,blood,easy_task,0.76,0.9000000000000002,good_worker,0.7839999999999999,lung,0
231,task_Pct,ydABU,blood,easy_task,0.76,0.84,good_worker,0.7984,heart,0
232,task_Pct,bUvzX,blood,easy_task,0.76,0.9400000000000002,good_worker,0.7744,heart,0
233,task_Pct,X4KtA,blood,easy_task,0.76,0.94,good_worker,0.7744,liver,0
234,task_W2z,cXXaN,heart,easy_task,0.9800000000000002,0.9900000000000002,good_worker,0.9802000000000002,heart,1
235,task_W2z,ydABU,heart,easy_task,0.9800000000000002,0.84,good_worker,0.9832000000000002,heart,1
236,task_W2z,X4KtA,heart,easy_task,0.9800000000000002,0.94,good_worker,0.9812000000000002,heart,1
237,task_W2z,xbNWA,heart,easy_task,0.9800000000000002,0.8900000000000005,good_worker,0.9822000000000002,heart,1
238,task_W2z,puNxr,heart,easy_task,0.9800000000000002,0.8600000000000002,good_worker,0.9828000000000001,heart,1
239,task_W2z,cmGxv,heart,easy_task,0.9800000000000002,0.9000000000000002,good_worker,0.9820000000000002,heart,1
240,task_W2z,TbL4U,heart,easy_task,0.9800000000000002,0.9000000000000002,good_worker,0.9820000000000002,heart,1
241,task_W2z,ixEF8,heart,easy_task,0.9800000000000002,0.9800000000000002,good_worker,0.9804000000000002,heart,1
242,task_W2z,XXoBg,heart,easy_task,0.9800000000000002,0.8900000000000003,good_worker,0.9822000000000002,heart,1
243,task_jw6,EXN7W,lung,easy_task,0.79,0.85,good_worker,0.8215,heart,0
244,task_jw6,cmEcz,lung,easy_task,0.79,0.9100000000000001,good_worker,0.8089,heart,0
245,task_jw6,cXXaN,lung,easy_task,0.79,0.9900000000000002,good_worker,0.7921,heart,0
246,task_jw6,Bpea7,lung,easy_task,0.79,0.9500000000000002,good_worker,0.8005,lung,1
247,task_jw6,e5fjL,lung,easy_task,0.79,0.8600000000000002,good_worker,0.8194,heart,0
248,task_jw6,ydABU,lung,easy_task,0.79,0.84,good_worker,0.8236,heart,0
249,task_jw6,X4KtA,lung,easy_task,0.79,0.94,good_worker,0.8026,heart,0
250,task_jw6,TbL4U,lung,easy_task,0.79,0.9000000000000002,good_worker,0.8109999999999999,heart,0
251,task_jw6,QojUY,lung,easy_task,0.79,0.9600000000000003,good_worker,0.7984,heart,0
252,task_TQA,ixEF8,blood,easy_task,0.8700000000000001,0.9800000000000002,good_worker,0.8726,heart,0
253,task_TQA,puNxr,blood,easy_task,0.8700000000000001,0.8600000000000002,good_worker,0.8882000000000001,heart,0
254,task_TQA,XXoBg,blood,easy_task,0.8700000000000001,0.8900000000000003,good_worker,0.8843000000000001,heart,0
255,task_TQA,ydABU,blood,easy_task,0.8700000000000001,0.84,good_worker,0.8908,heart,0
256,task_TQA,TbL4U,blood,easy_task,0.8700000000000001,0.9000000000000002,good_worker,0.883,brain,0
257,task_TQA,EQ3gR,blood,easy_task,0.8700000000000001,0.9700000000000004,good_worker,0.8739,heart,0
258,task_TQA,xbNWA,blood,easy_task,0.8700000000000001,0.8900000000000005,good_worker,0.8843000000000001,heart,0
259,task_TQA,e5fjL,blood,easy_task,0.8700000000000001,0.8600000000000002,good_worker,0.8882000000000001,heart,0
260,task_TQA,QojUY,blood,easy_task,0.8700000000000001,0.9600000000000003,good_worker,0.8752000000000001,heart,0
261,task_5We,QojUY,lung,easy_task,0.9000000000000001,0.9600000000000003,good_worker,0.9040000000000001,heart,0
262,task_5We,ydABU,lung,easy_task,0.9000000000000001,0.84,good_worker,0.9160000000000001,heart,0
263,task_5We,cmEcz,lung,easy_task,0.9000000000000001,0.9100000000000001,good_worker,0.9090000000000001,heart,0
264,task_5We,puNxr,lung,easy_task,0.9000000000000001,0.8600000000000002,good_worker,0.9140000000000001,heart,0
265,task_5We,XXoBg,lung,easy_task,0.9000000000000001,0.8900000000000003,good_worker,0.911,heart,0
266,task_5We,xbNWA,lung,easy_task,0.9000000000000001,0.8900000000000005,good_worker,0.911,heart,0
267,task_5We,e5fjL,lung,easy_task,0.9000000000000001,0.8600000000000002,good_worker,0.9140000000000001,heart,0
268,task_5We,EXN7W,lung,easy_task,0.9000000000000001,0.85,good_worker,0.9150000000000001,heart,0
269,task_5We,Bpea7,lung,easy_task,0.9000000000000001,0.9500000000000002,good_worker,0.9050000000000001,blood,0
270,task_ZoS,ydABU,brain,hard_task,0.6000000000000001,0.84,good_worker,0.6640000000000001,heart,0
271,task_ZoS,xbNWA,brain,hard_task,0.6000000000000001,0.8900000000000005,good_worker,0.6439999999999999,heart,0
272,task_ZoS,EQ3gR,brain,hard_task,0.6000000000000001,0.9700000000000004,good_worker,0.6119999999999999,heart,0
273,task_ZoS,Bpea7,brain,hard_task,0.6000000000000001,0.9500000000000002,good_worker,0.62,heart,0
274,task_ZoS,JQtWi,brain,hard_task,0.6000000000000001,0.9100000000000001,good_worker,0.636,heart,0
275,task_ZoS,QojUY,brain,hard_task,0.6000000000000001,0.9600000000000003,good_worker,0.616,heart,0
276,task_ZoS,ixEF8,brain,hard_task,0.6000000000000001,0.9800000000000002,good_worker,0.608,blood,0
277,task_ZoS,cmEcz,brain,hard_task,0.6000000000000001,0.9100000000000001,good_worker,0.636,liver,0
278,task_ZoS,TbL4U,brain,hard_task,0.6000000000000001,0.9000000000000002,good_worker,0.6399999999999999,liver,0
279,task_HLe,cmEcz,heart,easy_task,0.8600000000000001,0.9100000000000001,good_worker,0.8726,heart,1
280,task_HLe,EQ3gR,heart,easy_task,0.8600000000000001,0.9700000000000004,good_worker,0.8642000000000001,heart,1
281,task_HLe,TbL4U,heart,easy_task,0.8600000000000001,0.9000000000000002,good_worker,0.8740000000000001,heart,1
282,task_HLe,cmGxv,heart,easy_task,0.8600000000000001,0.9000000000000002,good_worker,0.8740000000000001,heart,1
283,task_HLe,X4KtA,heart,easy_task,0.8600000000000001,0.94,good_worker,0.8684000000000001,heart,1
284,task_HLe,bUvzX,heart,easy_task,0.8600000000000001,0.9400000000000002,good_worker,0.8684000000000001,heart,1
285,task_HLe,QojUY,heart,easy_task,0.8600000000000001,0.9600000000000003,good_worker,0.8656,heart,1
286,task_HLe,cXXaN,heart,easy_task,0.8600000000000001,0.9900000000000002,good_worker,0.8614,heart,1
287,task_HLe,xbNWA,heart,easy_task,0.8600000000000001,0.8900000000000005,good_worker,0.8754000000000001,heart,1
288,task_iLV,ydABU,heart,easy_task,0.9500000000000002,0.84,good_worker,0.9580000000000002,heart,1
289,task_iLV,ixEF8,heart,easy_task,0.9500000000000002,0.9800000000000002,good_worker,0.9510000000000002,heart,1
290,task_iLV,puNxr,heart,easy_task,0.9500000000000002,0.8600000000000002,good_worker,0.9570000000000002,heart,1
291,task_iLV,EXN7W,heart,easy_task,0.9500000000000002,0.85,good_worker,0.9575000000000001,heart,1
292,task_iLV,cXXaN,heart,easy_task,0.9500000000000002,0.9900000000000002,good_worker,0.9505000000000001,heart,1
293,task_iLV,bUvzX,heart,easy_task,0.9500000000000002,0.9400000000000002,good_worker,0.9530000000000002,heart,1
294,task_iLV,Bpea7,heart,easy_task,0.9500000000000002,0.9500000000000002,good_worker,0.9525000000000001,heart,1
295,task_iLV,cmGxv,heart,easy_task,0.9500000000000002,0.9000000000000002,good_worker,0.9550000000000002,heart,1
296,task_iLV,EQ3gR,heart,easy_task,0.9500000000000002,0.9700000000000004,good_worker,0.9515000000000001,heart,1
297,task_KJn,cmEcz,brain,easy_task,0.75,0.9100000000000001,good_worker,0.7725,heart,0
298,task_KJn,ixEF8,brain,easy_task,0.75,0.9800000000000002,good_worker,0.7549999999999999,heart,0
299,task_KJn,ydABU,brain,easy_task,0.75,0.84,good_worker,0.79,liver,0
300,task_KJn,bUvzX,brain,easy_task,0.75,0.9400000000000002,good_worker,0.7649999999999999,heart,0
301,task_KJn,X4KtA,brain,easy_task,0.75,0.94,good_worker,0.765,heart,0
302,task_KJn,xbNWA,brain,easy_task,0.75,0.8900000000000005,good_worker,0.7774999999999999,heart,0
303,task_KJn,puNxr,brain,easy_task,0.75,0.8600000000000002,good_worker,0.7849999999999999,heart,0
304,task_KJn,cXXaN,brain,easy_task,0.75,0.9900000000000002,good_worker,0.7525,liver,0
305,task_KJn,EQ3gR,brain,easy_task,0.75,0.9700000000000004,good_worker,0.7574999999999998,heart,0
306,task_gEG,JQtWi,brain,easy_task,0.8900000000000001,0.9100000000000001,good_worker,0.8999000000000001,heart,0
307,task_gEG,ixEF8,brain,easy_task,0.8900000000000001,0.9800000000000002,good_worker,0.8922000000000001,heart,0
308,task_gEG,QojUY,brain,easy_task,0.8900000000000001,0.9600000000000003,good_worker,0.8944000000000001,heart,0
309,task_gEG,EQ3gR,brain,easy_task,0.8900000000000001,0.9700000000000004,good_worker,0.8933000000000001,heart,0
310,task_gEG,TbL4U,brain,easy_task,0.8900000000000001,0.9000000000000002,good_worker,0.901,brain,1
311,task_gEG,e5fjL,brain,easy_task,0.8900000000000001,0.8600000000000002,good_worker,0.9054000000000001,heart,0
312,task_gEG,EXN7W,brain,easy_task,0.8900000000000001,0.85,good_worker,0.9065000000000001,heart,0
313,task_gEG,puNxr,brain,easy_task,0.8900000000000001,0.8600000000000002,good_worker,0.9054000000000001,heart,0
314,task_gEG,XXoBg,brain,easy_task,0.8900000000000001,0.8900000000000003,good_worker,0.9021000000000001,heart,0
315,task_LuN,TbL4U,blood,easy_task,0.8600000000000001,0.9000000000000002,good_worker,0.8740000000000001,heart,0
316,task_LuN,ixEF8,blood,easy_task,0.8600000000000001,0.9800000000000002,good_worker,0.8628,heart,0
317,task_LuN,cmEcz,blood,easy_task,0.8600000000000001,0.9100000000000001,good_worker,0.8726,heart,0
318,task_LuN,cmGxv,blood,easy_task,0.8600000000000001,0.9000000000000002,good_worker,0.8740000000000001,heart,0
319,task_LuN,JQtWi,blood,easy_task,0.8600000000000001,0.9100000000000001,good_worker,0.8726,heart,0
320,task_LuN,ydABU,blood,easy_task,0.8600000000000001,0.84,good_worker,0.8824000000000001,heart,0
321,task_LuN,XXoBg,blood,easy_task,0.8600000000000001,0.8900000000000003,good_worker,0.8754000000000001,heart,0
322,task_LuN,e5fjL,blood,easy_task,0.8600000000000001,0.8600000000000002,good_worker,0.8796,heart,0
323,task_LuN,puNxr,blood,easy_task,0.8600000000000001,0.8600000000000002,good_worker,0.8796,heart,0
324,task_ydG,cXXaN,heart,easy_task,0.9800000000000002,0.9900000000000002,good_worker,0.9802000000000002,heart,1
325,task_ydG,TbL4U,heart,easy_task,0.9800000000000002,0.9000000000000002,good_worker,0.9820000000000002,heart,1
326,task_ydG,XXoBg,heart,easy_task,0.9800000000000002,0.8900000000000003,good_worker,0.9822000000000002,heart,1
327,task_ydG,JQtWi,heart,easy_task,0.9800000000000002,0.9100000000000001,good_worker,0.9818000000000002,heart,1
328,task_ydG,EXN7W,heart,easy_task,0.9800000000000002,0.85,good_worker,0.9830000000000002,heart,1
329,task_ydG,puNxr,heart,easy_task,0.9800000000000002,0.8600000000000002,good_worker,0.9828000000000001,heart,1
330,task_ydG,cmGxv,heart,easy_task,0.9800000000000002,0.9000000000000002,good_worker,0.9820000000000002,heart,1
331,task_ydG,EQ3gR,heart,easy_task,0.9800000000000002,0.9700000000000004,good_worker,0.9806000000000001,heart,1
332,task_ydG,ixEF8,heart,easy_task,0.9800000000000002,0.9800000000000002,good_worker,0.9804000000000002,heart,1
333,task_bRs,QojUY,lung,easy_task,0.9100000000000001,0.9600000000000003,good_worker,0.9136000000000001,heart,0
334,task_bRs,XXoBg,lung,easy_task,0.9100000000000001,0.8900000000000003,good_worker,0.9199,heart,0
335,task_bRs,EXN7W,lung,easy_task,0.9100000000000001,0.85,good_worker,0.9235000000000001,heart,0
336,task_bRs,xbNWA,lung,easy_task,0.9100000000000001,0.8900000000000005,good_worker,0.9199,heart,0
337,task_bRs,EQ3gR,lung,easy_task,0.9100000000000001,0.9700000000000004,good_worker,0.9127000000000001,heart,0
338,task_bRs,cXXaN,lung,easy_task,0.9100000000000001,0.9900000000000002,good_worker,0.9109000000000002,heart,0
339,task_bRs,cmGxv,lung,easy_task,0.9100000000000001,0.9000000000000002,good_worker,0.9190000000000002,heart,0
340,task_bRs,ydABU,lung,easy_task,0.9100000000000001,0.84,good_worker,0.9244000000000001,heart,0
341,task_bRs,JQtWi,lung,easy_task,0.9100000000000001,0.9100000000000001,good_worker,0.9181000000000001,heart,0
342,task_8Gn,TbL4U,heart,easy_task,0.79,0.9000000000000002,good_worker,0.8109999999999999,heart,1
343,task_8Gn,xbNWA,heart,easy_task,0.79,0.8900000000000005,good_worker,0.8130999999999999,heart,1
344,task_8Gn,QojUY,heart,easy_task,0.79,0.9600000000000003,good_worker,0.7984,heart,1
345,task_8Gn,cmEcz,heart,easy_task,0.79,0.9100000000000001,good_worker,0.8089,heart,1
346,task_8Gn,X4KtA,heart,easy_task,0.79,0.94,good_worker,0.8026,heart,1
347,task_8Gn,e5fjL,heart,easy_task,0.79,0.8600000000000002,good_worker,0.8194,liver,0
348,task_8Gn,ydABU,heart,easy_task,0.79,0.84,good_worker,0.8236,heart,1
349,task_8Gn,cmGxv,heart,easy_task,0.79,0.9000000000000002,good_worker,0.8109999999999999,heart,1
350,task_8Gn,Bpea7,heart,easy_task,0.79,0.9500000000000002,good_worker,0.8005,heart,1
351,task_YxQ,cmGxv,lung,easy_task,0.9600000000000002,0.9000000000000002,good_worker,0.9640000000000002,heart,0
352,task_YxQ,ixEF8,lung,easy_task,0.9600000000000002,0.9800000000000002,good_worker,0.9608000000000002,heart,0
353,task_YxQ,bUvzX,lung,easy_task,0.9600000000000002,0.9400000000000002,good_worker,0.9624000000000001,heart,0
354,task_YxQ,JQtWi,lung,easy_task,0.9600000000000002,0.9100000000000001,good_worker,0.9636000000000001,heart,0
355,task_YxQ,EQ3gR,lung,easy_task,0.9600000000000002,0.9700000000000004,good_worker,0.9612000000000002,heart,0
356,task_YxQ,ydABU,lung,easy_task,0.9600000000000002,0.84,good_worker,0.9664000000000001,heart,0
357,task_YxQ,xbNWA,lung,easy_task,0.9600000000000002,0.8900000000000005,good_worker,0.9644000000000001,heart,0
358,task_YxQ,cmEcz,lung,easy_task,0.9600000000000002,0.9100000000000001,good_worker,0.9636000000000001,heart,0
359,task_YxQ,puNxr,lung,easy_task,0.9600000000000002,0.8600000000000002,good_worker,0.9656000000000001,heart,0
360,task_F9j,puNxr,brain,easy_task,0.81,0.8600000000000002,good_worker,0.8366,heart,0
361,task_F9j,X4KtA,brain,easy_task,0.81,0.94,good_worker,0.8214,heart,0
362,task_F9j,ydABU,brain,easy_task,0.81,0.84,good_worker,0.8404,heart,0
363,task_F9j,EXN7W,brain,easy_task,0.81,0.85,good_worker,0.8385,heart,0
364,task_F9j,xbNWA,brain,easy_task,0.81,0.8900000000000005,good_worker,0.8309,heart,0
365,task_F9j,Bpea7,brain,easy_task,0.81,0.9500000000000002,good_worker,0.8195,lung,0
366,task_F9j,cmEcz,brain,easy_task,0.81,0.9100000000000001,good_worker,0.8271000000000001,liver,0
367,task_F9j,TbL4U,brain,easy_task,0.81,0.9000000000000002,good_worker,0.829,brain,1
368,task_F9j,XXoBg,brain,easy_task,0.81,0.8900000000000003,good_worker,0.8309,heart,0
369,task_thS,e5fjL,blood,easy_task,0.9900000000000002,0.8600000000000002,good_worker,0.9914000000000002,heart,0
370,task_thS,EXN7W,blood,easy_task,0.9900000000000002,0.85,good_worker,0.9915000000000002,heart,0
371,task_thS,JQtWi,blood,easy_task,0.9900000000000002,0.9100000000000001,good_worker,0.9909000000000002,heart,0
372,task_thS,bUvzX,blood,easy_task,0.9900000000000002,0.9400000000000002,good_worker,0.9906000000000001,heart,0
373,task_thS,cmEcz,blood,easy_task,0.9900000000000002,0.9100000000000001,good_worker,0.9909000000000002,heart,0
374,task_thS,ydABU,blood,easy_task,0.9900000000000002,0.84,good_worker,0.9916000000000001,heart,0
375,task_thS,QojUY,blood,easy_task,0.9900000000000002,0.9600000000000003,good_worker,0.9904000000000002,heart,0
376,task_thS,cmGxv,blood,easy_task,0.9900000000000002,0.9000000000000002,good_worker,0.9910000000000002,heart,0
377,task_thS,XXoBg,blood,easy_task,0.9900000000000002,0.8900000000000003,good_worker,0.9911000000000002,heart,0
378,task_MNu,cmEcz,blood,easy_task,0.9300000000000002,0.9100000000000001,good_worker,0.9363000000000001,heart,0
379,task_MNu,XXoBg,blood,easy_task,0.9300000000000002,0.8900000000000003,good_worker,0.9377000000000001,heart,0
380,task_MNu,cmGxv,blood,easy_task,0.9300000000000002,0.9000000000000002,good_worker,0.9370000000000002,heart,0
381,task_MNu,xbNWA,blood,easy_task,0.9300000000000002,0.8900000000000005,good_worker,0.9377000000000001,heart,0
382,task_MNu,JQtWi,blood,easy_task,0.9300000000000002,0.9100000000000001,good_worker,0.9363000000000001,heart,0
383,task_MNu,QojUY,blood,easy_task,0.9300000000000002,0.9600000000000003,good_worker,0.9328000000000001,heart,0
384,task_MNu,ydABU,blood,easy_task,0.9300000000000002,0.84,good_worker,0.9412000000000001,heart,0
385,task_MNu,ixEF8,blood,easy_task,0.9300000000000002,0.9800000000000002,good_worker,0.9314000000000001,heart,0
386,task_MNu,cXXaN,blood,easy_task,0.9300000000000002,0.9900000000000002,good_worker,0.9307000000000001,heart,0
387,task_b4V,EQ3gR,brain,hard_task,0.7100000000000002,0.9700000000000004,good_worker,0.7187000000000001,heart,0
388,task_b4V,xbNWA,brain,hard_task,0.7100000000000002,0.8900000000000005,good_worker,0.7419,heart,0
389,task_b4V,e5fjL,brain,hard_task,0.7100000000000002,0.8600000000000002,good_worker,0.7506000000000002,heart,0
390,task_b4V,bUvzX,brain,hard_task,0.7100000000000002,0.9400000000000002,good_worker,0.7274,blood,0
391,task_b4V,cmGxv,brain,hard_task,0.7100000000000002,0.9000000000000002,good_worker,0.7390000000000001,heart,0
392,task_b4V,JQtWi,brain,hard_task,0.7100000000000002,0.9100000000000001,good_worker,0.7361000000000002,liver,0
393,task_b4V,ydABU,brain,hard_task,0.7100000000000002,0.84,good_worker,0.7564000000000002,heart,0
394,task_b4V,puNxr,brain,hard_task,0.7100000000000002,0.8600000000000002,good_worker,0.7506000000000002,blood,0
395,task_b4V,EXN7W,brain,hard_task,0.7100000000000002,0.85,good_worker,0.7535000000000002,heart,0
396,task_Uoj,X4KtA,liver,easy_task,0.8300000000000001,0.94,good_worker,0.8402000000000001,heart,0
397,task_Uoj,Bpea7,liver,easy_task,0.8300000000000001,0.9500000000000002,good_worker,0.8385,brain,0
398,task_Uoj,e5fjL,liver,easy_task,0.8300000000000001,0.8600000000000002,good_worker,0.8538,heart,0
399,task_Uoj,ixEF8,liver,easy_task,0.8300000000000001,0.9800000000000002,good_worker,0.8334,heart,0
400,task_Uoj,cmGxv,liver,easy_task,0.8300000000000001,0.9000000000000002,good_worker,0.847,heart,0
